Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Airtel,Indoor,2G,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.3484731,75.1057141,Karnataka
Airtel,Indoor,2G,2,Poor Voice Quality,15.3484731,75.1057141,Karnataka
Airtel,Indoor,2G,2,Poor Voice Quality,15.3484767,75.1056897,Karnataka
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.3486749,75.1057071,Karnataka
Airtel,Outdoor,2G,2,Poor Voice Quality,15.3486749,75.1057071,Karnataka
Airtel,Outdoor,3G,3,Satisfactory,13.2465704,74.9818454,Karnataka
Airtel,Outdoor,3G,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Indoor,3G,1,Call Dropped,15.3484667,75.1057156,Karnataka
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Indoor,2G,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Outdoor,2G,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Outdoor,2G,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Outdoor,4G,2,Poor Voice Quality,15.3486749,75.1057071,Karnataka
Airtel,Outdoor,3G,2,Poor Voice Quality,15.3478907,75.1024335,Karnataka
Airtel,Indoor,3G,2,Poor Voice Quality,15.3478907,75.1024335,Karnataka
Airtel,Travelling,3G,2,Poor Voice Quality,15.3478907,75.1024335,Karnataka
Airtel,Outdoor,Unknown,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
BSNL,Indoor,Unknown,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Indoor,4G,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Indoor,3G,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Outdoor,3G,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Outdoor,4G,3,Satisfactory,15.3484667,75.1057156,Karnataka
Airtel,Indoor,3G,1,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Indoor,3G,2,Poor Voice Quality,15.3484667,75.1057156,Karnataka
Airtel,Outdoor,3G,3,Satisfactory,15.3486749,75.1057071,Karnataka
Airtel,Outdoor,4G,3,Satisfactory,15.3486749,75.1057071,Karnataka
Airtel,Indoor,3G,3,Call Dropped,15.3486749,75.1057071,Karnataka
Airtel,Indoor,3G,2,Poor Voice Quality,15.3486749,75.1057071,Karnataka
Airtel,Indoor,3G,1,Poor Voice Quality,15.3486749,75.1057071,Karnataka
BSNL,Indoor,Unknown,3,Satisfactory,15.3486749,75.1057071,Karnataka
Airtel,Outdoor,4G,3,Satisfactory,15.3586695,75.1285944,Karnataka
BSNL,Outdoor,Unknown,3,Satisfactory,15.3486735,75.1057071,Karnataka
Airtel,Indoor,3G,2,Poor Voice Quality,15.3486735,75.1057071,Karnataka
Airtel,Indoor,3G,2,Poor Voice Quality,15.3488747,75.1056971,Karnataka
Airtel,Indoor,3G,3,Satisfactory,15.3486735,75.1057071,Karnataka
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
Idea,Indoor,3G,2,Poor Voice Quality,12.0465877,75.5236794,Kerala
Airtel,Outdoor,4G,4,Satisfactory,19.4326174,72.8164116,Maharashtra
Idea,Outdoor,3G,3,Satisfactory,28.39376666,77.40831379,Haryana
Airtel,Indoor,3G,5,Satisfactory,28.5804438,77.3111836,Uttar Pradesh
Airtel,Indoor,4G,4,Satisfactory,14.4795709,78.824459,Andhra Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,28.5521161,77.2903105,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,22.6843037,72.8593907,Gujarat
Airtel,Indoor,Unknown,4,Satisfactory,22.57147355,88.33605101,West Bengal
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
RJio,Indoor,4G,1,Call Dropped,19.0433724,72.8743608,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,17.4729969,78.3856517,Telangana
Vodafone,Travelling,3G,2,Poor Voice Quality,22.5794878,88.3006641,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,17.4729969,78.3856517,Telangana
RJio,Outdoor,4G,5,Satisfactory,30.7346247,76.7948109,Chandigarh
Vodafone,Travelling,3G,5,Satisfactory,27.09528475,75.73917753,Rajasthan
Vodafone,Travelling,3G,5,Satisfactory,26.8612382,75.7954055,Rajasthan
Vodafone,Travelling,3G,5,Satisfactory,26.88904306,75.73697636,Rajasthan
Vodafone,Travelling,4G,5,Satisfactory,26.88777685,75.73784532,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.86544494,75.78633274,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.861203333,75.795756667,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
BSNL,Outdoor,Unknown,5,Satisfactory,30.7346247,76.7948109,Chandigarh
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Airtel,Indoor,Unknown,1,Call Dropped,28.5980757,77.3348342,Uttar Pradesh
Airtel,Outdoor,Unknown,1,Poor Voice Quality,28.5980757,77.3348342,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,19.8419228,75.2287055,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Idea,Indoor,4G,1,Poor Voice Quality,22.99442076,72.51985301,Gujarat
Idea,Outdoor,Unknown,4,Satisfactory,21.12857985,79.06302576,Maharashtra
Idea,Outdoor,Unknown,4,Satisfactory,21.12861972,79.06300136,Maharashtra
Idea,Outdoor,Unknown,4,Satisfactory,21.12857322,79.06298937,Maharashtra
RJio,Indoor,4G,5,Satisfactory,10.0028945,76.3467762,Kerala
RJio,Outdoor,4G,5,Satisfactory,9.36023504,76.83832264,Kerala
RJio,Indoor,4G,5,Satisfactory,10.0029225,76.3468193,Kerala
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Idea,Indoor,Unknown,4,Satisfactory,21.12865804,79.06295864,Maharashtra
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,28.6223082,77.3676223,Uttar Pradesh
Vodafone,Indoor,3G,1,Call Dropped,23.55468755,72.62032146,Gujarat
RJio,Travelling,4G,3,Poor Voice Quality,18.735591156,81.255641729,Chhattisgarh
RJio,Outdoor,4G,4,Satisfactory,18.822200268,81.328371470,Chhattisgarh
RJio,Indoor,4G,4,Satisfactory,18.700554692,81.253618284,Chhattisgarh
RJio,Indoor,4G,3,Poor Voice Quality,18.699042693,81.248334794,Chhattisgarh
Idea,Indoor,4G,5,Satisfactory,9.9567805,76.33801231,Kerala
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
BSNL,Indoor,2G,2,Poor Voice Quality,22.632521,88.37228127,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,12.962166667,77.511366667,Karnataka
RJio,Travelling,4G,5,Satisfactory,25.60024708,85.19607233,Bihar
BSNL,Travelling,Unknown,5,Satisfactory,11.738261509,76.069537994,Kerala
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,26.861775,75.796173333,Rajasthan
Airtel,Indoor,Unknown,1,Poor Voice Quality,16.979655102,78.257933334,Telangana
Idea,Indoor,4G,3,Poor Voice Quality,16.979655102,78.257933334,Telangana
RJio,Outdoor,4G,5,Satisfactory,30.734816960,76.794415495,Chandigarh
RJio,Indoor,4G,4,Satisfactory,18.492096667,73.963798333,Maharashtra
Vodafone,Indoor,3G,1,Poor Voice Quality,23.55468755,72.62032146,Gujarat
RJio,Travelling,4G,5,Satisfactory,25.60024708,85.19607233,Bihar
Idea,Indoor,3G,5,Satisfactory,21.1418576,79.1065693,Maharashtra
Idea,Travelling,Unknown,5,Satisfactory,26.86191829,75.79570669,Rajasthan
Vodafone,Outdoor,3G,2,Call Dropped,18.93236363,72.82997072,Maharashtra
Airtel,Indoor,3G,3,Poor Voice Quality,28.65777971,77.22404081,NCT
RJio,Indoor,4G,1,Poor Voice Quality,17.4729969,78.3856517,Telangana
RJio,Travelling,4G,5,Satisfactory,25.60024708,85.19607233,Bihar
RJio,Indoor,4G,4,Satisfactory,23.27287799,77.38262745,Madhya Pradesh
Airtel,Travelling,3G,5,Satisfactory,28.507748393,77.031091540,Haryana
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Idea,Travelling,4G,2,Poor Voice Quality,19.42008963,72.80163685,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,26.86544494,75.78633274,Rajasthan
Airtel,Indoor,Unknown,2,Poor Voice Quality,15.8004236,78.0478343,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,28.59038277,76.99767828,NCT
Vodafone,Outdoor,3G,1,Poor Voice Quality,12.9519215,80.1713752,Tamil Nadu
Vodafone,Outdoor,3G,2,Poor Voice Quality,12.76363659,80.24377768,Tamil Nadu
Vodafone,Outdoor,3G,1,Poor Voice Quality,13.07688086,80.20897712,Tamil Nadu
Vodafone,Travelling,3G,1,Poor Voice Quality,12.953529493,80.210214369,Tamil Nadu
Vodafone,Travelling,3G,1,Poor Voice Quality,12.908110810,80.097775999,Tamil Nadu
Vodafone,Outdoor,3G,1,Poor Voice Quality,13.0767605,80.2089841,Tamil Nadu
Vodafone,Travelling,3G,2,Poor Voice Quality,13.0133651,80.2097725,Tamil Nadu
Vodafone,Outdoor,Unknown,1,Poor Voice Quality,12.5077059,79.6037087,Tamil Nadu
Vodafone,Indoor,3G,3,Satisfactory,12.9728144,80.228506,Tamil Nadu
Vodafone,Travelling,3G,1,Call Dropped,12.8625229,80.0735728,Tamil Nadu
Vodafone,Travelling,3G,1,Poor Voice Quality,12.9490691,80.2087443,Tamil Nadu
Vodafone,Travelling,3G,2,Poor Voice Quality,12.8884891,80.0836986,Tamil Nadu
Vodafone,Travelling,2G,1,Poor Voice Quality,12.9224852,80.1361065,Tamil Nadu
Vodafone,Outdoor,3G,2,Poor Voice Quality,12.9748023,80.2205414,Tamil Nadu
Vodafone,Indoor,3G,3,Satisfactory,12.95430561,80.20754954,Tamil Nadu
Vodafone,Indoor,3G,1,Poor Voice Quality,12.9541568,80.2059749,Tamil Nadu
Vodafone,Travelling,3G,1,Call Dropped,12.9541528,80.2065359,Tamil Nadu
Vodafone,Outdoor,3G,1,Call Dropped,12.9541528,80.2065359,Tamil Nadu
Vodafone,Outdoor,3G,1,Poor Voice Quality,12.9541528,80.2065359,Tamil Nadu
Vodafone,Indoor,Unknown,1,Poor Voice Quality,12.9541576,80.2059763,Tamil Nadu
Vodafone,Outdoor,3G,3,Satisfactory,12.238792498,79.031758262,Tamil Nadu
Vodafone,Outdoor,3G,3,Satisfactory,12.238792498,79.031758262,Tamil Nadu
Vodafone,Outdoor,3G,4,Satisfactory,12.851280988,80.241485012,Tamil Nadu
Vodafone,Outdoor,Unknown,1,Poor Voice Quality,12.7735683,80.0218705,Tamil Nadu
Vodafone,Outdoor,2G,1,Poor Voice Quality,12.7263643,79.9841383,Tamil Nadu
Vodafone,Travelling,3G,1,Poor Voice Quality,12.960702558,80.144181233,Tamil Nadu
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Vodafone,Indoor,3G,3,Poor Voice Quality,22.5822876,88.43159375,West Bengal
Vodafone,Indoor,3G,5,Satisfactory,28.530484582,77.359768002,Uttar Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,25.59298551,85.14005752,Bihar
RJio,Travelling,4G,5,Satisfactory,25.60024708,85.19607233,Bihar
RJio,Outdoor,4G,1,Call Dropped,23.27287799,77.38262745,Madhya Pradesh
Airtel,Indoor,3G,1,Call Dropped,22.64161514,88.43366467,West Bengal
RJio,Indoor,4G,4,Satisfactory,23.27287799,77.38262745,Madhya Pradesh
Vodafone,Travelling,4G,5,Satisfactory,26.86191829,75.79570669,Rajasthan
RJio,Indoor,4G,1,Call Dropped,24.11189639,88.54565304,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,12.9237139,80.1054496,Tamil Nadu
Airtel,Indoor,4G,3,Call Dropped,25.6031492,85.1490707,Bihar
Vodafone,Indoor,4G,5,Satisfactory,10.987543,78.0760256,Tamil Nadu
RJio,Indoor,4G,2,Poor Voice Quality,28.59038277,76.99767828,NCT
Vodafone,Outdoor,Unknown,5,Satisfactory,19.06586326,73.00207112,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,22.6843037,72.8593907,Gujarat
RJio,Outdoor,4G,4,Satisfactory,25.59298551,85.14005752,Bihar
RJio,Indoor,4G,5,Satisfactory,20.3367063,85.8174237,Odisha
RJio,Indoor,4G,5,Satisfactory,20.3098696,85.8192398,Odisha
BSNL,Travelling,4G,5,Satisfactory,11.738124051,76.069722409,Kerala
Vodafone,Indoor,3G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Vodafone,Indoor,Unknown,5,Satisfactory,26.862163333,75.797135,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,26.83890299,75.74336921,Rajasthan
Vodafone,Indoor,4G,4,Satisfactory,19.2069735,73.0024327,Maharashtra
Vodafone,Indoor,3G,5,Satisfactory,19.11049508,73.01665771,Maharashtra
RJio,Indoor,4G,5,Satisfactory,31.64806573,74.87524867,Punjab
BSNL,Indoor,2G,2,Poor Voice Quality,22.632521,88.37228127,West Bengal
Vodafone,Outdoor,3G,2,Call Dropped,18.93236363,72.82997072,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,22.1609187,87.6958599,West Bengal
RJio,Outdoor,4G,5,Satisfactory,26.776569561,82.132654677,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.32169332,73.15472576,Gujarat
Airtel,Indoor,4G,3,Call Dropped,25.6031344,85.1491989,Bihar
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
RJio,Indoor,4G,4,Satisfactory,18.62525016,73.80170304,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.092458503,72.925509926,Maharashtra
RJio,Travelling,4G,3,Satisfactory,19.092458503,72.925509926,Maharashtra
RJio,Travelling,4G,3,Satisfactory,19.092458503,72.925509926,Maharashtra
RJio,Travelling,4G,3,Satisfactory,19.050724993,72.866063097,Maharashtra
RJio,Travelling,4G,3,Satisfactory,19.050724993,72.866063097,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.050724993,72.866063097,Maharashtra
Idea,Indoor,Unknown,5,Satisfactory,9.95671632,76.33788128,Kerala
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Airtel,Outdoor,Unknown,5,Satisfactory,12.96344,80.20647739,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,17.4729969,78.3856517,Telangana
RJio,Indoor,4G,4,Satisfactory,18.62525016,73.80170304,Maharashtra
RJio,Indoor,4G,5,Satisfactory,30.68910035,76.83715444,Chandigarh
RJio,Outdoor,4G,4,Satisfactory,18.62525016,73.80170304,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,27.49579084,81.00032805,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,25.60024708,85.19607233,Bihar
RJio,Outdoor,4G,5,Satisfactory,19.057177464,74.154630652,Maharashtra
RJio,Indoor,4G,5,Satisfactory,30.68910035,76.83715444,Chandigarh
Airtel,Outdoor,2G,1,Poor Voice Quality,28.55470532,77.20862626,NCT
RJio,Indoor,4G,4,Satisfactory,22.568746667,88.347466667,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.568746667,88.347466667,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.568203333,88.243921667,West Bengal
Vodafone,Indoor,Unknown,5,Satisfactory,28.61161417,77.3173101,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,31.64806573,74.87524867,Punjab
Vodafone,Outdoor,Unknown,5,Satisfactory,17.212140094,80.830812491,Telangana
RJio,Outdoor,4G,4,Satisfactory,18.69677806,73.79161918,Maharashtra
RJio,Indoor,4G,5,Satisfactory,28.5703813,77.1666439,NCT
Vodafone,Indoor,Unknown,5,Satisfactory,28.5703813,77.1666439,NCT
RJio,Indoor,4G,5,Satisfactory,28.5703813,77.1666439,NCT
RJio,Indoor,4G,5,Satisfactory,28.6237026,77.211331,NCT
RJio,Indoor,4G,5,Satisfactory,28.6237026,77.211331,NCT
RJio,Indoor,4G,5,Satisfactory,28.6237026,77.211331,NCT
RJio,Indoor,4G,5,Satisfactory,28.6237026,77.211331,NCT
RJio,Indoor,4G,5,Satisfactory,28.6237026,77.211331,NCT
RJio,Indoor,4G,5,Satisfactory,28.6237026,77.211331,NCT
RJio,Indoor,4G,5,Satisfactory,28.5706309,77.1666135,NCT
RJio,Indoor,4G,5,Satisfactory,28.5706309,77.1666135,NCT
Idea,Indoor,4G,2,Poor Voice Quality,12.046996544,75.523965306,Kerala
Idea,Indoor,Unknown,5,Satisfactory,9.95671632,76.33788128,Kerala
Airtel,Indoor,4G,4,Satisfactory,13.06331401,80.22081643,Tamil Nadu
RJio,Outdoor,4G,2,Poor Voice Quality,28.59038277,76.99767828,NCT
RJio,Indoor,4G,4,Satisfactory,18.69677806,73.79161918,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,26.86191829,75.79570669,Rajasthan
RJio,Outdoor,4G,1,Poor Voice Quality,28.59038277,76.99767828,NCT
Vodafone,Indoor,4G,5,Satisfactory,26.89810475,75.74323897,Rajasthan
Idea,Outdoor,4G,2,Poor Voice Quality,12.046996544,75.523965306,Kerala
BSNL,Indoor,2G,2,Poor Voice Quality,26.1204849,91.8204819,Assam
RJio,Indoor,4G,4,Satisfactory,18.69677806,73.79161918,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.4193375,72.8028158,Maharashtra
RJio,Travelling,4G,3,Poor Voice Quality,25.5927274,85.1397176,Bihar
RJio,Indoor,4G,5,Satisfactory,12.907767,80.2176656,Tamil Nadu
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021437848,72.833841098,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Travelling,3G,1,Call Dropped,19.0210433,72.8348368,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,19.0213374,72.8343717,Maharashtra
MTNL,Travelling,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Travelling,3G,1,Call Dropped,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0210433,72.8348368,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,18.9710706,72.8377568,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9709915,72.8378547,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9710706,72.8377568,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9709946,72.8378536,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9709903,72.8378569,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9709711,72.8378755,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9710445,72.8377944,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9710181,72.8378265,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9710123,72.8378315,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.971090522,72.839249186,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9710706,72.8377568,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.020046033,72.835203242,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.9710706,72.8377568,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0214271,72.8344199,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0213396,72.834349,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0213718,72.8343806,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0213591,72.8343558,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0214398,72.8344276,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0214438,72.8344339,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0214299,72.83442,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0213641,72.8343678,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0213439,72.8343538,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.021467520,72.833925001,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,19.0213913,72.8343864,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,19.0213961,72.8343873,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0214073,72.8343866,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.0213883,72.8343799,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,19.019804760,72.837379770,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,19.017923693,72.843741635,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,18.976214170,72.833293844,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.971009469,72.837550174,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.971009469,72.837550174,Maharashtra
MTNL,Indoor,3G,1,Call Dropped,18.971009469,72.837550174,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.971671220,72.836773759,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,18.971009469,72.837550174,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,18.970859516,72.838013610,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,18.999472,72.8332438,Maharashtra
MTNL,Outdoor,3G,5,Satisfactory,19.068106525,72.877949188,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.070914001,72.872403134,Maharashtra
MTNL,Indoor,3G,5,Satisfactory,19.070914001,72.872403134,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,18.69677806,73.79161918,Maharashtra
RJio,Indoor,4G,4,Satisfactory,23.27287799,77.38262745,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.27287799,77.38262745,Madhya Pradesh
BSNL,Indoor,Unknown,4,Satisfactory,11.097833086,77.020112313,Tamil Nadu
Airtel,Outdoor,4G,4,Satisfactory,22.64161514,88.43366467,West Bengal
Vodafone,Outdoor,4G,5,Satisfactory,26.8556288,75.80668,Rajasthan
